"entity_name","review_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","city","state","zip"
"IBEW LOCAL UNION 1245","org_rg_15","71da9155-d8e9-41d7-bb87-126e9b89cd2d","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id","742993",1,2500,369287.9,"Vacaville","CA","95696"
"IBEW PAC EDUCATIONAL FUND (FEC ID #C00027342)","org_rg_15","955473d1-c58c-48b9-adc7-58720b3cf513","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge",NA,1,-9100,369287.9,"Washington","DC","20001"
"INTERNATIONAL BROTHERHOOD OF ELECTRICA WORKES LOCAL 569","org_rg_15","4c517878-0920-42eb-a8d8-740dd6bad18b",NA,"adding_to_existing",TRUE,FALSE,FALSE,"internal_fuzzy","1342714",1,9800,369287.9,"Long Beach","CA","90802"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION 1245 PAC","org_rg_15","71da9155-d8e9-41d7-bb87-126e9b89cd2d",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","742993",2,10000,369287.9,"Vacaville","CA","95687"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION 1245 SMALL CONTRIBUTOR COMMITTEE","org_rg_15","71da9155-d8e9-41d7-bb87-126e9b89cd2d",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","742993",1,3000,369287.9,"Vacaville","CA","95687"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS AFFILIATED WITH A.F.L.-C.I.O. PAC LOCAL UNION NO. 11","org_rg_15","abe62467-94cf-4b01-a3ce-779164eaf832",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","822725",1,5000,369287.9,"Pasadena","CA","91101"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595 PAC","org_rg_15","a4e8d0a5-a4f5-433e-8950-756609ad3f3c","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595","adding_to_existing",TRUE,TRUE,FALSE,"internal_fuzzy+map1_bridge | map1_bridge","1273532",1,3000,369287.9,"Sacramento","CA","95814"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11","org_rg_15","abe62467-94cf-4b01-a3ce-779164eaf832","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","822725",2,15000,369287.9,"Pasadena","CA","91101"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 PAC","org_rg_15","abe62467-94cf-4b01-a3ce-779164eaf832","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","822725",3,10000,369287.9,"Pasadena","CA","91101"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE","org_rg_15","abe62467-94cf-4b01-a3ce-779164eaf832","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id","822725",1,5000,369287.9,"Pasadena","CA","91101"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO.11 POLITICAL ACTION COMMITTEE","org_rg_15","abe62467-94cf-4b01-a3ce-779164eaf832",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","822725",1,5000,369287.9,"PASADENA","CA","91101"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 1245","org_rg_15","88d8814e-dda4-4f75-a81c-05ffd955e02a",NA,"adding_to_existing",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,12500,369287.9,"Vacaville","CA","95687"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION NO. 100","org_rg_15","6cbff617-406f-456a-adcc-39609a91f873",NA,"adding_to_existing",TRUE,FALSE,FALSE,"internal_fuzzy | map1_bridge",NA,1,1442.26,369287.9,"Fresno","CA","93727-"
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE","org_rg_15","955473d1-c58c-48b9-adc7-58720b3cf513","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","adding_to_existing",TRUE,TRUE,FALSE,"internal_fuzzy+map1_bridge | map1_bridge",NA,1,34200,369287.9,"Washington","DC","20001-3886"
"LOCAL UNION 11, INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","org_rg_15","5fe9a1d9-c33d-4fad-b75a-bc55ac2667e9",NA,"adding_to_existing",TRUE,FALSE,FALSE,"internal_fuzzy",NA,1,5000,369287.9,"Pasadena","CA","91101"
"CALIFORNIA APPLICANTS' ATTORNEYS ASSOCIATION","org_rg_1571","9bd3b50f-de74-4d3f-b634-1127e9d63c50",NA,"adding_to_existing",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,18,20916.15,39200,"Sacramento","CA","95814"
"CALIFORNIA APPLICANTS' ATTORNEYS ASSOCIATION PAC","org_rg_1571","054b2e09-2483-4d05-a73d-cef4cd89a7cf","CALIFORNIA APPLICANTS ATTORNEYS ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","746189",3,47600,39200,"Sacramento","CA","95815 | 95815-4415"
"CALIFORNIA APPLICANTS' ATTORNEYS ASSOCIATION SCC","org_rg_1571","7d125d7b-8875-40ca-9bcd-46ddf6e6d6f7",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge","1233793",1,1600,39200,"Sacramento","CA","95815"
"CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS","org_rg_16","fee96970-a821-4977-8909-1d458e7424d0","CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS","adding_to_existing",TRUE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,19,23256.73,133456.73,"Sacramento","CA","95814"
"CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS PAC","org_rg_16","fee96970-a821-4977-8909-1d458e7424d0","CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1237671",2,7900,133456.73,"Sacramento","CA","95814"
"CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_16","fee96970-a821-4977-8909-1d458e7424d0","CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1237671",4,19700,133456.73,"Sacramento","CA","95814"
"CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS POLITICAL ACTION COMMITTEE","org_rg_16","fee96970-a821-4977-8909-1d458e7424d0","CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1237671",3,43700,133456.73,"Sacramento","CA","95814 | 95814-3970"
"INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12","org_rg_16","8e628086-3eeb-46ed-94a1-4fc5184d2ca6","INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","743030",2,6000,133456.73,"Pasadena","CA","91103"
"INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL UNION NO. 3 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_16","43e7bbf6-a5e5-464f-81c1-6f7a565c8302",NA,"adding_to_existing",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,26,110200,133456.73,"Concord","CA","94519"
"OPERATING ENGINEERS 3 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_16","770a4c69-ac91-473c-a6e1-e54b8c871922",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","981697",3,17300,133456.73,"Concord","CA","94519"
"OPERATING ENGINEERS LOCAL NO. 3 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_16","770a4c69-ac91-473c-a6e1-e54b8c871922","INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 3","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","981697",2,25000,133456.73,"Concord","CA","94519"
"OPERATING ENGINEERS LOCAL UNION 3 STATEWIDE PAC","org_rg_16","770a4c69-ac91-473c-a6e1-e54b8c871922","INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 3","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id","981697",1,39200,133456.73,"Concord","CA","94519-2731"
"OPERATING ENGINEERS LOCAL UNION 3 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_16","770a4c69-ac91-473c-a6e1-e54b8c871922",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","981697",3,30500,133456.73,"Concord","CA","94519"
"OPERATING ENGINEERS LOCAL UNION NO. 12 POLITICAL FUND","org_rg_16","8e628086-3eeb-46ed-94a1-4fc5184d2ca6","INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","743030",4,46200,133456.73,"Pasadena","CA","91103 | 91103-3839"
"OPERATING ENGINEERS LOCAL UNION NO. 12 POLITICAL FUND SMALL CONTRIBUTOR COMMITTEE","org_rg_16","8e628086-3eeb-46ed-94a1-4fc5184d2ca6",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","743030",1,3000,133456.73,"Pasadena","CA","91103"
"CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES","org_rg_173","fc910826-b2f3-41b6-8cfd-e037be02f429",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,20,39522.96,250000,"Sacramento | SACRAMENTO","CA","95814"
"CCSA ADVOCATES FOR GREAT PUBLIC SCHOOLS","org_rg_173","a73f9e37-d016-4293-8dd5-55c3108bfcb1",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","1392154",4,10500,250000,"San Rafael","CA","94901 | 94901-5594"
"CHARTER PUBLIC SCHOOL PAC, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES","org_rg_173","9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","1302433",1,1500,250000,"Sacramento","CA","95814"
"CHARTER PUBLIC SCHOOLS PAC","org_rg_173","9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","1302433",6,63000,250000,"Sacramento","CA","95814"
"CHARTER PUBLIC SCHOOLS PAC, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES","org_rg_173","9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1302433",2,1600,250000,"Sacramento","CA","95814"
"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE","org_rg_173","9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","1302433",1,250000,250000,"Sacramento","CA","95814"
"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES","org_rg_173","9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1302433",9,52000,250000,"Sacramento | SACRAMENTO","CA","95814 | 95814-4402 | 95814-4439"
"PERSONAL INSURANCE FEDERATION AGENTS & EMPLOYEES SMALL CONTRIBUTOR COMMITTEE","org_rg_186","fe182d30-6fe9-4bfa-b3b2-795a5542b2fc",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge","910256",1,125000,5e+05,"Sacramento","CA","95814"
"PERSONAL INSURANCE FEDERATION OF CA AGENTS & EMPLOYEES PAC","org_rg_186","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1338487",21,411415,5e+05,"Sacramento | SACRAMENTO","CA","95814"
"PERSONAL INSURANCE FEDERATION OF CALIFORNIA","org_rg_186","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,15,24108.55,5e+05,"SACRAMENTO","CA","95814"
"PERSONAL INSURANCE FEDERATION OF CALIFORNIA AGENTS & EMPLOYEES PAC","org_rg_186","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1338487",3,4500,5e+05,"Sacramento","CA","95814"
"INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES LEGISLATIVE EDUCATIONAL COMMITTEE (MPO)","org_rg_211","3f00c08e-88fb-45b2-af2b-48eeeb266323",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1414164",5,9000,250000,"Hanover | HANOVER","MD","21076"
"INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATION COMMITTEE","org_rg_211","3f00c08e-88fb-45b2-af2b-48eeeb266323",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","1414164",1,3000,250000,"Hanover","MD","21076"
"INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES (IUPAT) LEGISLATIVE EDUCATIONAL COMMITTEE (MPO)","org_rg_211","3f00c08e-88fb-45b2-af2b-48eeeb266323",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","1414164",1,3000,250000,"Hanover","MD","21076"
"INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES (IUPAT) POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATIONAL COMMITTEE (MPO)","org_rg_211","3f00c08e-88fb-45b2-af2b-48eeeb266323",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1414164",1,3000,250000,"Hanover","MD","21076"
"INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES DISTRICT COUNCIL 16","org_rg_211","71ca2ebf-9bbe-4173-a463-dac616f99d3c",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge",NA,1,250000,250000,"Livermore","CA","94551"
"IUPAT POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATION CMT.","org_rg_211","b13de972-7a85-4bfc-ab24-286a5380f9a9",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge","1282936",1,3000,250000,"Hanover","MD","21076"
"IUPAT POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATION COMMITTEE","org_rg_211","147645e0-4a67-4560-a43b-0ad606976602","INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES","adding_to_existing",TRUE,TRUE,FALSE,"internal_fuzzy+map1_bridge | map1_bridge",NA,1,3000,250000,"Hanover","MD","21076"
"IUPAT POLITICAL ACTION TOGTHER LEGISLATIVE EDUCATION COMMITTEE","org_rg_211","4c8f59db-c733-4526-a78d-1dfb4605cbff",NA,"adding_to_existing",TRUE,FALSE,FALSE,"internal_fuzzy+map1_bridge | map1_bridge",NA,1,3000,250000,"Hanover","MD","21076"
"PAINTERS AND ALLIED TRADES DISTRICT COUNCIL NO. 36 POLITICAL ACTION COMMITTEE","org_rg_211","e5d6c9c4-9bfc-4ecb-a698-e89b43adfc99",NA,"adding_to_existing",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","743641",2,8000,250000,"Monterey Park","CA","91754-7604"
"LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL","org_rg_22","1088191d-9747-4271-a152-9cd10335abda","LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id","822029",1,2500,59200,"Los Angeles","CA","90026"
"LOS ANGELES COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL","org_rg_22","1088191d-9747-4271-a152-9cd10335abda",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","822029",5,9466.74,59200,"Los Angeles","CA","90026-5733"
"LOS ANGELES COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL - POLITICAL ACTION COMMITTEE","org_rg_22","1088191d-9747-4271-a152-9cd10335abda",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","822029",1,20000,59200,"Los Angeles","CA","90026-5733"
"LOS ANGELES COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_22","1088191d-9747-4271-a152-9cd10335abda",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","822029",1,5000,59200,"Los Angeles","CA","90026"
"LOS ANGELES/ORANGE COUNTIES BUILDING AND CONSTRUCTION TRADES COUNCIL PAC","org_rg_22","1088191d-9747-4271-a152-9cd10335abda","LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","822029",2,5500,59200,"Los Angeles","CA","90026"
"NORTH BAY BUILDING & CONSTRUCTION TRADES COUNCIL LET'S BUILD RESPONSIBLY","org_rg_22","63d93c91-16a4-4b4c-b9af-944a7c5141f5",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge","900667",1,1000,59200,"Santa Rosa","CA","95403"
"SAN JOAQUIN COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL","org_rg_22","db75c112-1a39-4fc6-9fa5-695056b1b7d8",NA,"adding_to_existing",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","890345",2,3500,59200,"Stockton","CA","95215"
"SANTA CLARA & SAN BENITO COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL PAC","org_rg_22","fa96674a-ed94-4bd4-b6a5-29ea66e9634c",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge","743618",1,1000,59200,"San Jose","CA","95125"
"STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CA PAC","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","743501",2,6000,59200,"Sacramento","CA","95814"
"STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,16,38892.86,59200,"Sacramento","CA","95814"
"STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","743501",3,11000,59200,"Sacramento","CA","95814"
"STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","743501",2,17600,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CA IE PAC","org_rg_22","7c260355-1bf7-4af1-9418-0b025285e1cc",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","1377164",2,0,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CA PAC","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","743501",2,11600,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb",NA,"adding_to_existing",TRUE,FALSE,FALSE,"exact_name_v1",NA,6,8895.86,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA INDEPENDENT EXPENDITURE PAC","org_rg_22","7c260355-1bf7-4af1-9418-0b025285e1cc",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1377164",1,15000,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","743501",11,100400,59200,"Sacramento | SACRAMENTO","CA","95814 | 95814-2933 | 95814-4503"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC  SMALL CONTRIBUTOR COMMITTEE","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","743501",1,7300,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC - SMALL CONTRIBUTOR COMMITTEE","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id","743501",1,2500,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","743501",15,58200,59200,"Sacramento","CA","95814"
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC, SMALL CONTRIBUTOR COMMITTEE","org_rg_22","25e04715-a97a-49f7-9671-bd00a7fe25bb",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","743501",2,35000,59200,"Sacramento","CA","95814"
"CA STATE COUNCIL OF SERVICE EMPLOYEES","org_rg_25","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74","SERVICE EMPLOYEES INTERNATIONAL UNION CALIFORNIA STATE COUNCIL","merge_conflict",TRUE,TRUE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","831628",2,11800,8446000,"Sacramento","CA","95814"
"CA STATE COUNCIL OF SERVICE EMPLOYEES PAC","org_rg_25","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74",NA,"merge_conflict",TRUE,FALSE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","831628",2,11800,8446000,"Sacramento","CA","95814"
"CALIFORNIA STATE COUNCIL OF SERVICE EMPLOYEES","org_rg_25","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74","SERVICE EMPLOYEES INTERNATIONAL UNION CALIFORNIA STATE COUNCIL","merge_conflict",TRUE,TRUE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","831628",2,11800,8446000,"Sacramento","CA","95814"
"CALIFORNIA STATE COUNCIL OF SERVICE EMPLOYEES ISSUE ADVOCACY","org_rg_25","5b745a1d-69e5-44eb-ac5d-91fc3ae34583",NA,"merge_conflict",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,30000,8446000,"Sacramento","CA","95814"
"DIGNITY CA SEIU LOCAL 2015","org_rg_25","d5191cd6-a6d2-496a-a8ca-91444718e092",NA,"merge_conflict",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","1357256",7,177500,8446000,"Los Angeles","CA","90057 | 90057-1012"
"SEIU 121RN (INTERMEDIARY FOR UNITEMIZED MEMBER DUES)","org_rg_25","2736d472-a251-4fad-915e-a7ff1402dcca",NA,"merge_conflict",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,18,5399.92,8446000,"Pasadena | Washington","CA | DC","20820 | 91103"
"SEIU CALIFORNIA STATE COUNCIL","org_rg_25","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74","SERVICE EMPLOYEES INTERNATIONAL UNION CALIFORNIA STATE COUNCIL","merge_conflict",TRUE,TRUE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","831628",2,39200,8446000,"Sacramento","CA","95814"
"SEIU CALIFORNIA STATE COUNCIL OF SERVICE EMPLOYEES SMALL CONTRIBUTOR COMMITTEE","org_rg_25","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74","SERVICE EMPLOYEES INTERNATIONAL UNION","merge_conflict",TRUE,TRUE,TRUE,"same_contributor_id","831628",2,11800,8446000,"Sacramento","CA","95814"
"SEIU CALIFORNIA STATE COUNCIL SMALL CONTRIBUTOR COMMITTEE","org_rg_25","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74","SERVICE EMPLOYEES INTERNATIONAL UNION CALIFORNIA STATE COUNCIL","merge_conflict",TRUE,TRUE,TRUE,"map1_bridge | same_contributor_id | same_contributor_id","831628",7,113800,8446000,"Sacramento | SACRAMENTO","CA","95814 | 95814-3816"
"SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION) (FED PAC ID #C00004036)","org_rg_25","40a5dc9a-5fab-4054-92db-f3545e2b480e",NA,"merge_conflict",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","1331498",2,7900000,8446000,"Washington","DC","20036"
"SEIU LOCAL 121RN PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_25","30c02982-f5a1-4651-a38e-37ee984b1fd6",NA,"merge_conflict",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1303833",1,2000,8446000,"Long Beach","CA","90802"
