"","pac_id","Contributor.Name","name_variants","is_seed","status","unresolvable_reason","is_federal_pac","suspected_federal_pac","suspected_federal_reason","is_major_donor_ie","is_candidate_pac","low_data_sufficiency","unknown_data_sufficiency","data_ok","contributor_is_dc_based","total_received","total_donated_all","data_sufficiency","unitemized_amount","under_5k_amount","over_5k_amount","pct_over_5k","total_direct_over_5k","total_resolvable","pct_resolvable","classification_status"
"411","1058621","The Hartford Financial Services Group, Inc. PAC","Hartford Financial Services Group, Inc. PAC | Hartford Financial Services Group, Inc. PAC (aka the Hartford Advocates Fund) | Hartford Financial Services Group, Inc. PAC (aka the Hartford Advocates Fund); the | Hartford Insurance Group Inc. PAC (AKA The Hartford Advocates Fund)(Fed PAC ID #C00168864), The | The Hartford Advocates Group, Inc. PAC | The Hartford Financial Services Group Inc PAC | The Hartford Financial Services Group Inc. PAC | The Hartford Financial Services Group PAC | The Hartford Financial Services Group, Inc. PAC | The Hartford Financial Services Group, Inc. PAC  (AKA The Hartford Advocates Fund) (FED PAC ID #C00168864) | The Hartford Financial Services Group, Inc. PAC (AKA The Hartford Advocates Fund (FEC PAC ID#C00168864) | The Hartford Financial Services Group, Inc. PAC (aka the Hartford Advocates Fund) | The Hartford Financial Services Group, Inc. PAC (AKA The Hartford Advocates Fund) | The Hartford Financial Services Group, Inc. PAC (AKA The Hartford Advocates Fund) (FEC ID# C00168864) | The Hartford Financial Services Group, Inc. PAC (AKA The Hartford Advocates Fund) (FEC PAC ID# C00168864) | The Hartford Financial Services Group, Inc. PAC (AKA the Hartford Advocates Fund) (FED PAC ID #C00168864) | The Hartford Financial Services Group, Inc. PAC (AKA The Hartford Advocates Fund) (FED PAC ID #C00168864) | The Hartford Financial Services Group, Inc. PAC (AKA the Hartford Advocates Fund) (FED PAC ID# C00168864) | The Hartford Financial Services Group, Inc. PAC (AKA The Hartford Advocates Fund) FEC ID#C00168864 | The Hartford Financial Services Group, Inc. PAC (AKA The Hartford Advocates Fund)(FEC PAC ID#C00168864) | The Hartford Financial Services Group, Inc. PAC (aka The Hartford Advocates Fund)(Fed PAC ID#C00168864) | The Hartford Financial Services Group, Inc. PAC (FED PAC ID #C00168864) | The Hartford Financial Services Group, Inc. PAC (Fed PAC ID# C00168864) | The Hartford Financial Services Group, Inc. PAC AKA The Hartford Advocates Fund (FED PAC ID#C00168864) | The Hartford Financial Services Group, Inc., PAC | The Hartford Financial Services GRP, Inc. PAC (FEC ID# C00168864) | The Hartford Financial Svcs Grp Inc. PAC | The Hartford Insurance Group | The Hartford Insurance Group Inc. PAC (AKA  The Hartford Advocates Fund) (FED PAC ID#C00168864) | The Hartford Insurance Group Inc. PAC (AKA The Hartford Advocates Fund) (FEC PAC ID# C00168864) | The Hartford Insurance Group Inc. PAC (AKA the Hartford Advocates Fund) (FED PAC ID #C00168864) | The Hartford Insurance Group Inc. PAC (AKA the Hartford Advocates Fund) (FED PAC ID# C00168864) | The Hartford Insurance Group Inc. PAC (AKA The Hartford Advocates Fund) (FED PAC ID# C00168864) | The Hartford Insurance Group Inc. PAC (AKA The Hartford Advocates Fund) (FED PAC ID#C00168864) | The Hartford Insurance Group Inc. PAC aka The Hartford Advocates Fund  (Fed PAC C00168864) | The Hartford Insurance Group, Inc. PAC | The Hartford Insurance Group, Inc. PAC  (aka The Hartford Advocates Fund) | The Hartford Insurance Group, Inc. PAC (aka The Hartford Advocates Fund) (Fed ID# C00168864) | The Hartford Insurance Group, Inc. PAC (aka The Hartford Advocates Fund) (FED PAC ID #C00168864) | The Hartford Insurance Group, Inc. PAC (AKA The Hartford Advocates Fund) (FED PAC ID #C00168864) | The Hartford Insurance Group, Inc. PAC (aka The Hartford Advocates Fund) (FED PAC ID# C00168864) | The Hartford Insurance Group, Inc. PAC (AKA The Hartford Advocates Fund) (FED PAC ID# C00168864) | The Hartford Insurance Group, Inc. PAC (AKA The Hartford Advocates Fund)(FEC PAC ID#C00168864) | The Hartford Insurance Group, Inc. PAC aka the Hartford Advocates Fund (FED PAC ID# C00168864)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"412","1332968","Abbott Laboratories Employee PAC","Abbott Laboratories Employee PAC | Abbott Laboratories Employee PAC (FEC ID# C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID # C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID #: C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID #C00040279) | Abbott Laboratories Employee PAC (FED PAC ID #C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID# C00040279) | Abbott Laboratories Employee PAC (FED PAC ID# C00040279) | Abbott Laboratories Employee PAC (FED PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee | Abbott Laboratories Employee Political Action Committee (FEC ID C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID #: C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID #C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee (FED PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee (FED PAC ID#: C00042079) | Abbott Laboratories Employee Political Committee | Abbott Laboratories Employees Political Action Committee (FED PAC ID#: C00040279) | ABOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID#: C00040279)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"413","1357479","Abbvie Political Action Committee","Abbvie PAC | AbbVie PAC | AbbVie PAC (FEC ID# C00536573) | AbbVie PAC (FED PAC ID # C00536573) | AbbVie PAC (FED PAC ID #C00536573) | ABBVIE PAC (FED PAC ID #C00536573) | AbbVie PAC (Fed PAC ID C00536573) | AbbVie PAC (FED PAC ID C00536573) | AbbVie PAC (FED PAC ID# C00536573) | Abbvie Political Action Committee | AbbVie Political Action Committee (Fed PAC ID C00536573) | Abbvie Political Action Committee (FED PAC ID# C00536573)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"414",NA,"Johnson and Johnson Corporate Political Fund",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"415","1410966","Guardian Life Insurance Company of America PAC","Guardian Life Insurance Company of America PAC | The Guardian Life Insurance Company of America PAC - General (FED ID #C00674465)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"416","1492812","Totally Kids Rehabilitation Hospital",NA,FALSE,NA,"pac_unmatched_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"417",NA,"Ryan LLC Political Action Committee (Ryan PAC)",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"418","1349062","Alex Padilla for City Council 2026","Alex Padilla for City Council 2026",FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"419","1444108","Phil Ting for Treasurer 2026","Phil Ting for Treasurer 2026 | Phil Ting For Treasurer 2026",TRUE,"unresolved",NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,49700,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"420","1325942","PACE of California School Employees Association Local, State, Federal Candidates (FEC ID# C00480830) SCC","Local, State, Federal Candidates, PACE of California School Employees Assn | PACE of CA School Emp Assoc. Local, State, Fed. Candidates - SCC | PACE of CA School Employees | PACE of CA School Employees Association | PACE of California School Employee Association Local, State, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees | PACE of California School Employees Association | PACE of California School Employees Association - Local, State, Federal Candidates | PACE of California School Employees Association - Local, State, Federal Candidates (FED ID #C00480830) SCC | PACE of California School Employees Association - Local, State, Federal Candidates (FED PAC ID #C00480830) SCC | PACE of California School Employees Association - Local, State, Federal Candidates (FED PAC ID# C00480830) | PACE of California School Employees Association - Local, State, Federal Candidates SCC (Fed PAC ID #C00480830) | PACE of California School Employees Association - Local, State, Federal Candidates SCC (FED PAC ID #C00480830) | Pace of California School Employees Association Local State Federal Candidates | PACE of California School Employees Association Local, State, Federal Candidates | PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES | PACE of California School Employees Association Local, State, Federal Candidates (FEC ID# C00480830) SCC | PACE of California School Employees Association Local, State, Federal Candidates (FEC PAC ID# C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (Fed ID #C00480830) SCC | Pace of California School Employees Association Local, State, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, state, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (FED PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates (Fed PAC ID #C00480830) SCC | PACE of California School Employees Association Local, State, Federal Candidates (FED PAC ID #C00480830) SCC | PACE of California School Employees Association Local, State, Federal Candidates (Fed PAC ID C00480830) | PACE of California School Employees Association Local, State, Federal Candidates SCC (FEC ID# C00480830) | PACE of California School Employees Association Local, State, Federal Candidates SCC (FED ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates SCC (Fed PAC ID #C00480830) | PACE of California School Employees Association Local, State, Federal Candidates Small Contributor Committee | PACE of California School Employees Association Local, State, Federal Candidates(FEDPAC ID# C00480830) SCC | PACE of California School Employees Association-Local, State, Federal Candidates (Fed PAC ID #C00480830) | Political Action for Classified Employees of the California School Employees Association",TRUE,"federal_pac","federal_pac",TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"421","NA","Chevron USA Inc.",NA,FALSE,NA,"pac_unmatched_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"422",NA,"Amgen Inc. State PAC",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"423","1332968","Abbott Laboratories Employee PAC (FED PAC ID# C00040279)","Abbott Laboratories Employee PAC | Abbott Laboratories Employee PAC (FEC ID# C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID # C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID #: C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID #C00040279) | Abbott Laboratories Employee PAC (FED PAC ID #C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID# C00040279) | Abbott Laboratories Employee PAC (FED PAC ID# C00040279) | Abbott Laboratories Employee PAC (FED PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee | Abbott Laboratories Employee Political Action Committee (FEC ID C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID #: C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID #C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee (FED PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee (FED PAC ID#: C00042079) | Abbott Laboratories Employee Political Committee | Abbott Laboratories Employees Political Action Committee (FED PAC ID#: C00040279) | ABOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID#: C00040279)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"424",NA,"California Chiropractic Association PAC",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"425",NA,"DentaQuest PAC TN-C",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"426",NA,"EdVoice for the Kids PAC",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"427",NA,"California New Car Dealers Association Issues PAC",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"428","1483431","HMP FOR PROP 50 (FED PAC ID #C00495028)","HMP FOR PROP 50 (FED PAC ID #C00495028)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"429","1483988","Votar es Poder - Yes on 50 (FED PAC ID#C00758011)","Votar es Poder - Yes on 50 (FED PAC ID#C00758011)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"430","1483635","Stop Project 2025 (FED PAC ID# C00884874) Yes on 50","Stop Project 2025 (FEC ID# C00884874) | Stop Project 2025 (FED PAC ID# C00884874) Yes on 50",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"431","1476641","Cecelia Aguiar-Curry for Assembly 2026","Cecelia Aguiar-Curry for Assembly 2026",FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"432","1483877","MOVEON.ORG POLITICAL ACTION (FEC PAC ID C00341396) SUPPORTING PROP 50","MOVEON.ORG POLITICAL ACTION (FEC PAC ID C00341396) SUPPORTING PROP 50",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"433","1483488","Defend the Vote, Yes on 50 (FED PAC ID# C00764233)","Defend the Vote, Yes on 50 (FED PAC ID# C00764233)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"434","1483803","Democratic Action, Yes on 50, sponsored by Democratic Governors Association (FED PAC ID #C00562983)","Democratic Action, Sponsored by Democratic Governors Association | Democratic Action, sponsored by Democratic Governors Association (Fed PAC ID #C00562983) | Democratic Action, Yes on 50, sponsored by Democratic Governors Association (FED PAC ID #C00562983)",TRUE,"federal_pac","federal_pac",TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"435",NA,"CHC BOLD PAC",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"436","1448772","JANE FONDA CLIMATE PAC (FED PAC ID #C00806893)","FONDA CLIMATE PAC (FED PAC ID #C00806893); JANE | Jane Fonda Climate PAC | Jane Fonda Climate PAC (FED PAC ID #C00806893) | JANE FONDA CLIMATE PAC (FED PAC ID #C00806893) | Jane Fonda Climate PAC (FED PAC ID# C00806893)",TRUE,"federal_pac","federal_pac",TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"437","1483519","Pete Aguilar for Congress","Pete Aguilar for Congress",FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"438","1477038","AVELINO VALENCIA FOR STATE ASSEMBLY 2026","Avelino Valencia for Assembly 2026 | AVELINO VALENCIA FOR STATE ASSEMBLY | Avelino Valencia for State Assembly 2026 | AVELINO VALENCIA FOR STATE ASSEMBLY 2026",FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"439",NA,"Alan Lowenthal For Congress",NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"440",NA,"Irwin for Lieutenant Governor 2030",NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"441",NA,"Vote Planned Parenthood Northern California, a Project of Planned Parenthood Northern California Action Fund",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"442",NA,"COMMUNITY WATER CENTER ACTION FUND (NONPROFIT 501(C)(4)",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"443",NA,"Million Voters Project Action Fund",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"444",NA,"RUBIO FIGHTING FOR CALIFORNIA BALLOT MEASURE COMMITTEE",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"445","1477852","Nick Schultz for Assembly 2026","Nick Schultz for Assembly 2026 | Professional Engineers in CA Government | Schultz for Assembly 2026",FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"446",NA,"UFCW Active Ballot Club PAC",NA,NA,NA,"pac_no_id",FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"447","1456532","MIKE MCGUIRE FOR INSURANCE COMMISSIONER 2026","Mike McGuire for Insurance Commissioner 2026 | MIKE MCGUIRE FOR INSURANCE COMMISSIONER 2026",FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"classify_as_candidate"
"448","1075910","Eli Lilly and Company PAC","Eli Lilly & Company PAC | Eli Lilly and Company Federal PAC | Eli Lilly and Company PAC | Eli Lilly and Company Political Action Committee | Eli Lily and Company PAC",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"449","1377592","United Parcel Service Inc. PAC (UPSPAC) (Fed PAC ID# C00064766)","United Parcel Service Inc. PAC | United Parcel Service Inc. PAC  (UPSPAC) | United Parcel Service Inc. PAC (UPSPAC) | United Parcel Service Inc. PAC (UPSPAC) (FEC ID# C00064766) | United Parcel Service Inc. PAC (UPSPAC) (Fed PAC ID C00064766) | United Parcel Service Inc. PAC (UPSPAC) (Fed PAC ID# C00064766) | United Parcel Service Inc. Political Action Committee | United Parcel Service Inc. Political Action Committee (fec ID #c00064766) | United Parcel Service Inc. Political Action Committee (FEC ID #C00064766) | United Parcel Service PAC (UPS PAC) Fed ID #C0064766 | United Parcel Service Political Action Committee FEC - C00064766 | United Parcel Service, Inc. PAC (UPSPAC Fed PAC ID C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FEC ID #C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FEC ID# C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FED PAC ID #C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (Fed PAC ID C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (FED PAC ID C00064766) | United Parcel Service, Inc. PAC (UPSPAC) (Fed PAC ID# C00064766) | United Parcel Service, Inc. Political Action Committee (UPSPAC) (Fed ID #C00064766) | United Parcel Services, Inc. PAC (UPSPAC) (Fed PAC ID C00064766) | UPS PAC | UPSPAC | UPSPAC - California",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"450","1454875","Lowe's Companies, Inc. Federal PAC (FED PAC ID C00251751)","Lowe's Companies Inc. PAC | Lowe's Companies, Inc. Federal PAC (FED PAC ID C00251751) | Lowe's Companies, Inc. Federal PAC (FED PAC ID# C00251751) | Lowe's Companies, Inc. PAC | Lowe's Companies, Inc. PAC (FED PAC ID #C00251751) | Lowe's Companies, Inc. PAC (Fed PAC ID C00251751) | Lowe's Companies, Inc. PAC (FED PAC ID C00251751) | Lowe's Companies, Inc. PAC (FED PAC ID# C00251751) | LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE (FED PAC ID C00251751) | LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE (FED PAC IDC00251751) | Lowe's Company Inc. PAC",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"451","1384599","Sentry Insurance Federal PAC (FEC ID# C00545194)","Sentry Insurance a Mutal Co. | Sentry Insurance A Mutual Co FED PAC ID#C00455194 | Sentry Insurance A Mutual Co. Federal PAC | Sentry Insurance Company Federal PAC (FEC #C00545194) | Sentry Insurance Company Federal PAC (FEC ID# C00545194) | Sentry Insurance Company Federal PAC (FED ID# C00545194) | Sentry Insurance Company Federal PAC (Fed PAC ID #C00545194) | Sentry Insurance Company Federal PAC (FED PAC ID #C00545194) | Sentry Insurance Company Federal PAC (FED PAC ID# C00545194) | Sentry Insurance Company Federal Political Action Committee FED PAC ID #C00545194 | Sentry Insurance Company Federal Political Action Committee FED PAC ID# C00545194 | Sentry Insurance Federal PAC (FEC ID# C00545194)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"452","1332968","Abbott Laboratories Employee PAC (Fed PAC ID #C00040279)","Abbott Laboratories Employee PAC | Abbott Laboratories Employee PAC (FEC ID# C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID # C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID #: C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID #C00040279) | Abbott Laboratories Employee PAC (FED PAC ID #C00040279) | Abbott Laboratories Employee PAC (Fed PAC ID# C00040279) | Abbott Laboratories Employee PAC (FED PAC ID# C00040279) | Abbott Laboratories Employee PAC (FED PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee | Abbott Laboratories Employee Political Action Committee (FEC ID C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID #: C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID #C00040279) | Abbott Laboratories Employee Political Action Committee (Fed PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee (FED PAC ID#: C00040279) | Abbott Laboratories Employee Political Action Committee (FED PAC ID#: C00042079) | Abbott Laboratories Employee Political Committee | Abbott Laboratories Employees Political Action Committee (FED PAC ID#: C00040279) | ABOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID#: C00040279)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"453","1221342","Enterprise Holdings, Inc./ Enterprise Mobility PAC (Fed PAC ID #C00219642)","Enterprise Holdings, Inc. / Enterprise Mobility PAC (FEC ID# C00219642) | Enterprise Holdings, Inc. / Enterprise Mobility PAC (Fed PAC ID #C00219642) | Enterprise Holdings, Inc. / Enterprise Mobility PAC (FEDPAC ID# C00219642) | Enterprise Holdings, Inc. / Enterprise Mobility Political Action Committee | Enterprise Holdings, Inc. / Enterprise Mobility Political Action Committee - FEDPAC ID# C00219642 | ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY POLITICAL ACTION COMMITTEE - FEDPAC ID# C00219642 | Enterprise Holdings, Inc. PAC | ENTERPRISE HOLDINGS, INC. POLITICAL ACTION COMMITTEE - FEDPAC ID# C00219642 | Enterprise Holdings, Inc./ Enterprise Mobility PAC (Fed PAC ID #C00219642) | Enterprise Holdings, Inc./Enterprise Mobility PAC | Enterprise Holdings, Inc./Enterprise Mobility PAC - (FEC ID# C00219642) | Enterprise Holdings, Inc./Enterprise Mobility PAC (FEC ID# C00219642) | Enterprise Holdings, Inc./Enterprise Mobility PAC (FED PAC ID #C00219642) | Enterprise Holdings, Inc./Enterprise Mobility PAC (FED PAC ID# C00219642) | Enterprise Holdings, Inc./Enterprise Mobility PAC (FEDPAC ID# C00219642) | Enterprise Holdings, Inc./Enterprise Mobility Political Action Committee | Enterprise Holdings, Inc./Enterprise Mobility Political Action Committee - FEDPAC ID# C00219642 | Enterprise Holdings, Inc/Enterprise Mobility Political Action Committee",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"454","1367247","EDP Renewables North America LLC PAC (EDPR NA PAC) (FEC ID#C00452755)","EDP Renewables North America LLC PAC | EDP Renewables North America LLC PAC (aka EDPR NA PAC) (FEC ID#C00452755) | Edp Renewables North America LLC PAC (aka Edpr NA Pac) Fec Id#c00452755 | EDP Renewables North America LLC PAC (EDPR NA PAC) (FEC ID#C00452755) | EDP Renewables North America, LLC PAC (aka EDPR NA PAC) (FEC ID#C00452755)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
"455","1329180","The Boeing Company PAC (FED PAC ID# C00142711)","Boeing Company Political Action Committee (fed PAC ID C00142711), the | The Boeing Company PAC | The Boeing Company PAC (FEC ID #C00142711) | The Boeing Company PAC (FEC ID# C00142711) | The Boeing Company PAC (Fed ID #C00142711) | The Boeing Company PAC (Fed ID C00142711) | The Boeing Company PAC (FED PAC ID #C00142711) | The Boeing Company PAC (Fed PAC ID C00142711) | The Boeing Company PAC (FED PAC ID C00142711) | The Boeing Company PAC (Fed PAC ID# C00142711) | The Boeing Company PAC (FED PAC ID# C00142711) | The Boeing Company Political Action Committee (fed PAC ID C00142711) | The Boeing Company Political Action Committee (FED PAC ID C00142711)",FALSE,NA,"federal_pac",TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,"unresolvable"
