"entity_name","review_group_id","original_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","same_recipient_variant","city","state","zip"
"AFSCME LOCAL 444 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES)","org_rg_58","org_rg_58","95496fcc-86ef-42dd-bcc6-6249527b6eeb",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,19,14137,145549,TRUE,"Oakland","CA","94621"
"AFSCME LOCAL 512 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES)","org_rg_58","org_rg_58","b4c7c321-7068-4a92-97de-20c29e0f2533",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,20,4878,145549,TRUE,"Martinez","CA","94553"
"AFSCME LOCAL 829 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES)","org_rg_58","org_rg_58","3e64338d-ebea-4b25-9678-b30f581b64c1",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,22,60637,145549,TRUE,"Belmont","CA","94002"
"AMERICAN FEDERATION OF STATE AND COUNTY MUNICIPAL EMPLOYEES WORKING FAMILIES FUND","org_rg_58","org_rg_58","b71fe28f-ad84-49d5-9c3c-420ee2124cb9",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","745604",1,15000,145549,FALSE,"Washington","DC","20036"
"AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES COUNCIL 57","org_rg_58","org_rg_58","cdc08a40-486e-4bed-afdc-aebac8595217",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1313474",1,1250,145549,FALSE,"Norwalk","CA","90650"
"AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES, AFL-CIO","org_rg_58","org_rg_58","b71fe28f-ad84-49d5-9c3c-420ee2124cb9",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,7,6807.5,145549,FALSE,"Washington","DC","20036"
"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES (AFSCME) LOCAL 2428 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTR.)","org_rg_58","org_rg_58","43eda927-b922-49e3-84ab-3d8ef8586907",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,6,152.75,145549,TRUE,"Oakland","CA","94612"
"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES (AFSCME) LOCAL 3299 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTR.)","org_rg_58","org_rg_58","530bab38-1416-45ea-8321-29cc5fedc46d",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,20,1734.92,145549,TRUE,"Oakland","CA","94612"
"AMERICAN FEDERATION OF STATE, COUNTY & MUNICIPAL EMPLOYEES - CALIFORNIA PEOPLE PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_58","org_rg_58","d72959e0-d052-4363-acef-020e0b991540",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","960772",2,15000,145549,TRUE,"Sacramento","CA","95814"
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES (AFSCME), AFL-CIO","org_rg_58","org_rg_58","b71fe28f-ad84-49d5-9c3c-420ee2124cb9",NA,"new_entity",TRUE,FALSE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id","745604",1,7000,145549,FALSE,"Washington","DC","20036"
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO","org_rg_58","org_rg_58","b71fe28f-ad84-49d5-9c3c-420ee2124cb9",NA,"new_entity",TRUE,FALSE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id","745604",3,45000,145549,FALSE,"Washington","DC","20036"
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO (AFSCME)","org_rg_58","org_rg_58","b71fe28f-ad84-49d5-9c3c-420ee2124cb9",NA,"new_entity",TRUE,FALSE,FALSE,"name_v4_cross | name_v5_cross | same_contributor_id","745604",1,49000,145549,FALSE,"Washington","DC","20036-5665"
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO (MPO) SMALL CONTRIBUTOR COMMITTEE","org_rg_58","org_rg_58","b71fe28f-ad84-49d5-9c3c-420ee2124cb9",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","745604",2,20000,145549,TRUE,"Washington","DC","20036"
"UNITED EMS WORKERS AFSCME LOCAL 4911 (INTERMEDIARY FOR UNITEMIZED MEMBER DUES)","org_rg_58","org_rg_58","03656b05-638e-4054-9642-0136caeefc6e",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,35525.1,145549,FALSE,"San Jose","CA","95119"
"CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge",NA,1,462.15,706825,FALSE,"San Jose","CA","95131-1825"
"PACE OF CAIFORNIA SCHOOL EMPLOYEES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","761128",6,121325,706825,TRUE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","1325942",2,39200,706825,FALSE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","761128",8,538750,706825,FALSE,"Sacramento","CA","95814 | 95814-4503"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION - ISSUES","org_rg_61","org_rg_61","76c54864-87ff-4b36-8bc0-ac375460129e",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge","920738",1,2500,706825,FALSE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","1325942",1,19600,706825,FALSE,"Sacramento","CA","95814-4503"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FEC ID# C00480830) SCC","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id","1325942",1,19600,706825,FALSE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID #C00480830)","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id","1325942",2,68600,706825,FALSE,"Sacramento","CA","95814 | 95814-4503"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID C00480830)","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id","1325942",1,15000,706825,TRUE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES(FEDPAC ID# C00480830) SCC","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",TRUE,FALSE,FALSE,"name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id","1325942",1,1900,706825,FALSE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","761128",4,13900,706825,FALSE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION-LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID #C00480830)","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",TRUE,FALSE,FALSE,"name_v5_cross | same_contributor_id","1325942",1,45000,706825,FALSE,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYES ASSOCIATION SMALL CONTRIBUTOR COMMITTEE","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","761128",1,15000,706825,TRUE,"Sacramento","CA","95814"
"POLITICAL ACTION FOR CLASSIFIED EMPLOYEES OF THE CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","org_rg_61","org_rg_61","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","1325942",12,585500,706825,TRUE,"Sacramento","CA","95814"
"PERSONAL INSURANCE FED AGENTS & EMPLOYEES (SCC)","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","910256",1,2000,5e+05,FALSE,"Sacramento","CA","95814"
"PERSONAL INSURANCE FED OF CA AGENTS & EMP PAC","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1338487",1,1500,5e+05,FALSE,"Sacramento","CA","95814"
"PERSONAL INSURANCE FEDERAL OF CA AGENTS & EMPLOYEES PAC","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","1338487",1,1500,5e+05,FALSE,"Sacramento","CA","95814"
"PERSONAL INSURANCE FEDERATION AGENTS & EMPLOYEES SMALL CONTRIBUTOR COMMITTEE","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id","910256",1,125000,5e+05,TRUE,"Sacramento","CA","95814"
"PERSONAL INSURANCE FEDERATION OF CA  AGENTS & EMPLOYEES PAC","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","1338487",1,15000,5e+05,FALSE,"Sacramento","CA","95814"
"PERSONAL INSURANCE FEDERATION OF CA AGENTS & EMPLOYEES PAC","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1338487",13,421500,5e+05,TRUE,"Sacramento | SACRAMENTO","CA","95814 | 95814-3991"
"PERSONAL INSURANCE FEDERATION OF CALIFORNIA","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,15,24108.55,5e+05,FALSE,"SACRAMENTO","CA","95814"
"PERSONAL INSURANCE FEDERATION OF CALIFORNIA AGENTS & EMPLOYEES PAC","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","1338487",4,61000,5e+05,FALSE,"Sacramento","CA","95814 | 95814-3991"
"PERSONAL INSURANCE FEDERATION OF CALIFORNIA AGENTS AND EMPLOYEES PAC","org_rg_69","org_rg_69","74ac9fa2-63d6-434f-858c-9ef1a5e05fb2",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1338487",5,75000,5e+05,FALSE,"Sacramento","CA","95814"
"CONSUMER ATTORNEY'S OF CALIFORNIA PAC","org_rg_72","org_rg_72","77ee9ab5-ef73-4772-9b25-432e7fe96c28",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","760231",3,50000,44447.24,FALSE,"Sacramento","CA","95815"
"CONSUMER ATTORNEYS CONSUMER PROTECTION FUND SMALL CONTRIBUTOR COMMITTEE","org_rg_72","org_rg_72","ec175f4c-c447-4d76-afdf-59051cfc35cd",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1343340",1,3900,44447.24,TRUE,"Sacramento","CA","95815"
"CONSUMER ATTORNEYS OF CALIFORNIA","org_rg_72","org_rg_72","77ee9ab5-ef73-4772-9b25-432e7fe96c28","CONSUMER ATTORNEYS OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,36,15735.14,44447.24,FALSE,"Sacramento","CA","95814"
"CONSUMER ATTORNEYS OF CALIFORNIA CONSUMER PROTECTION FUND","org_rg_72","org_rg_72","ec175f4c-c447-4d76-afdf-59051cfc35cd",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1343340",1,5247.24,44447.24,TRUE,"Sacramento","CA","95814"
"CONSUMER ATTORNEYS OF CALIFORNIA PAC","org_rg_72","org_rg_72","77ee9ab5-ef73-4772-9b25-432e7fe96c28","CONSUMER ATTORNEYS OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760231",6,77800,44447.24,TRUE,"Sacramento","CA","95815"
"CONSUMER ATTORNEYS OF CALIFORNIA POLITICAL ACTION COMMITTEE","org_rg_72","org_rg_72","77ee9ab5-ef73-4772-9b25-432e7fe96c28","CONSUMER ATTORNEYS OF CALIFORNIA","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","760231",6,92700,44447.24,TRUE,"Sacramento | SACRAMENTO","CA","95815 | 95815-4415"
"SAN DIEGO & IMPERIAL COUNTIES LABOR COUNCIL, AFL-CIO","org_rg_8215","org_rg_8215","cfa52782-02b5-445d-a924-b47e63c6ff00",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,20000,30000,TRUE,"San Diego","CA","92108"
"SAN DIEGO AND IMPERIAL COUNTIES LABOR COUNCIL","org_rg_8215","org_rg_8215","46d9febf-1aea-4857-9b2b-770f7da80d67",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","1344205",2,23121.6,30000,FALSE,"San Diego","CA","92108-4010"
"SAN DIEGO WORKS! SPONSORED BY SAN DIEGO-IMPERIAL COUNTIES LABOR COUNCIL, AFL-CIO","org_rg_8215","org_rg_8215","ac46cdd2-f162-43ac-a45f-8fad8cf86273",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge","744131",1,10000,30000,TRUE,"San Diego","CA","92108"
"BOILERMAKERS LOCAL 92 (INTERMEDIARY FOR UNITEMIZED DUES)","org_rg_84","org_rg_84","5c3e39b3-c83a-44a6-9ce0-97ac89155ae3",NA,"adding_to_existing",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,15,1500,50000,FALSE,"Bloomington","CA","92316"
"INTERNATION BROTHERHOOD OF BOILERMAKERS LOCAL 549 PAC","org_rg_84","org_rg_84","67ee9002-7cad-4f53-b1b6-b8b6caa1820e",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","962367",1,9800,50000,FALSE,"Sacramento","CA","95814"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKER, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL LODGE 549","org_rg_84","org_rg_84","67ee9002-7cad-4f53-b1b6-b8b6caa1820e",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","962367",1,500,50000,FALSE,"Pittsburg","CA","94565"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS LOCAL 92 PAC","org_rg_84","org_rg_84","cb7f5027-b781-439d-96b4-9ca801e30aed",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1363067",4,26600,50000,TRUE,"Sacramento","CA","95814 | 95814-4503"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS LOCAL 92 PAC ALL-PURPOSE ACCOUNT","org_rg_84","org_rg_84","cb7f5027-b781-439d-96b4-9ca801e30aed",NA,"adding_to_existing",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","1363067",1,25000,50000,TRUE,"Sacramento","CA","95814"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS & HELPERS LOCAL 549 PAC","org_rg_84","org_rg_84","67ee9002-7cad-4f53-b1b6-b8b6caa1820e","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549","adding_to_existing",TRUE,TRUE,FALSE,"same_contributor_id","962367",6,66200,50000,TRUE,"Sacramento","CA","95814 | 95814-4503"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549 PAC","org_rg_84","org_rg_84","67ee9002-7cad-4f53-b1b6-b8b6caa1820e","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549","adding_to_existing",TRUE,TRUE,FALSE,"map1_bridge | name_v5_cross | same_contributor_id | same_contributor_id","962367",2,42700,50000,FALSE,"Sacramento","CA","95814 | 95814-4503"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS, AND HELPERS, LOCAL 549 PAC","org_rg_84","org_rg_84","67ee9002-7cad-4f53-b1b6-b8b6caa1820e",NA,"adding_to_existing",TRUE,FALSE,FALSE,"name_v5_cross | same_contributor_id","962367",1,25000,50000,FALSE,"Sacramento","CA","95814"
"INTERNATIONAL BROTHERHOOS OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS & HELPERS LOCAL 549 PAC","org_rg_84","org_rg_84","67ee9002-7cad-4f53-b1b6-b8b6caa1820e",NA,"adding_to_existing",TRUE,FALSE,FALSE,"same_contributor_id","962367",1,5500,50000,FALSE,"Sacramento","CA","95814"
"CAL-NV CONFERENCE OF OPERATING ENGINEERS PAC","org_rg_9","org_rg_9","fee96970-a821-4977-8909-1d458e7424d0",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","1237671",1,2000,161910,FALSE,"Sacramento","CA","95814"
"INTERNATIONAL UNION OF OPERATING ENGINEERS (IUOE) LOCAL 3 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_9","org_rg_9","6e381035-6d5b-446b-b5ab-42440fcb808f",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,18,510.05,161910,TRUE,"Alameda","CA","94502"
"INTERNATIONAL UNION OF OPERATING ENGINEERS (IUOE), STATIONARY ENGINEERS LOCAL 39 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTR.)","org_rg_9","org_rg_9","89717f4b-a1b9-4a16-be4f-415418c28bb5",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,13,397.8,161910,TRUE,"Sacramento","CA","95834"
"INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_9","org_rg_9","8e628086-3eeb-46ed-94a1-4fc5184d2ca6",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,15,607.5,161910,FALSE,"Pasadena","CA","91103"
"INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL UNION NO. 12 POLITICAL FUND COMMITTEE","org_rg_9","org_rg_9","8e628086-3eeb-46ed-94a1-4fc5184d2ca6",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","743030",1,50000,161910,TRUE,"Pasadena","CA","91103-3839"
"INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL UNION NO. 501 PAC","org_rg_9","org_rg_9","cac7f762-5e62-4530-a3ef-827b9dbb181f",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","746497",2,10000,161910,TRUE,"Los Angeles","CA","90057"
"INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL UNION NO. 501 POLITICAL ACTION COMMITTEE","org_rg_9","org_rg_9","cac7f762-5e62-4530-a3ef-827b9dbb181f",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","746497",1,12500,161910,TRUE,"Los Angeles","CA","90057-1907"
"INTERNATIONAL UNION OF OPERATING ENGINEERS STATIONARY ENGINEERS LOCAL 39","org_rg_9","org_rg_9","89717f4b-a1b9-4a16-be4f-415418c28bb5",NA,"new_entity",TRUE,FALSE,FALSE,"name_v5_cross | same_contributor_id","861517",1,25000,161910,TRUE,"San Francisco","CA","94103-3504"
"INTERNATIONAL UNION OF OPERATING ENGINEERS STATIONARY ENGINEERS LOCAL NO. 39 (VOICE) PAC","org_rg_9","org_rg_9","89717f4b-a1b9-4a16-be4f-415418c28bb5",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","861517",1,9800,161910,TRUE,"San Francisco","CA","94103"
"OPERATING ENGINEERS #3 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_9","org_rg_9","770a4c69-ac91-473c-a6e1-e54b8c871922",NA,"new_entity",TRUE,FALSE,FALSE,"same_contributor_id","981697",1,2500,161910,FALSE,"Alameda","CA","94502"
"OPERATING ENGINEERS 3 STATEWIDE PAC","org_rg_9","org_rg_9","770a4c69-ac91-473c-a6e1-e54b8c871922",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","981697",4,25600,161910,FALSE,"Alameda | Concord","CA","94502 | 94519"
"OPERATING ENGINEERS LOCAL 12 (INTERMEDIARY FOR UNITEMIZED DUES)","org_rg_9","org_rg_9","9c0f9dda-d00d-4be1-9804-1fa8074163cc",NA,"new_entity",TRUE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,15,6750,161910,FALSE,"Pasadena","CA","91103"
"OPERATING ENGINEERS LOCAL 3 STATEWIDE PAC","org_rg_9","org_rg_9","770a4c69-ac91-473c-a6e1-e54b8c871922",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","981697",4,111910,161910,TRUE,"Concord","CA","94519"
"VOICE","org_rg_9","org_rg_9","89717f4b-a1b9-4a16-be4f-415418c28bb5",NA,"new_entity",TRUE,FALSE,FALSE,"map1_bridge | same_contributor_id","861517",1,3000,161910,FALSE,"San Francisco","CA","94103"
"CALIFORNIA NURSE ASSOCATION NATIONAL NURSES ORGANIZING COMMITTEE","org_rg_101","org_rg_101","60141326-867a-478e-b854-7961990e66ed",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1401119",1,3000,52500,FALSE,"Oakland","CA","94612-2908"
"CALIFORNIA NURSES ASSOCIATION","org_rg_101","org_rg_101","60141326-867a-478e-b854-7961990e66ed","CALIFORNIA NURSES ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1401119",1,1000,52500,TRUE,"Oakland","CA","94612"
"CALIFORNIA NURSES ASSOCIATION/NATIONAL NURSES ORGANIZING COMMITTEE (CNA/NNOC PAC)","org_rg_101","org_rg_101","60141326-867a-478e-b854-7961990e66ed","CALIFORNIA NURSES ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1401119",3,81500,52500,TRUE,"Oakland | Sacramento","CA","94612 | 94612-3721 | 95814-4503"
"WESCOM CREDIT UNION","org_rg_10288","org_rg_10288","1179d625-4602-4ba3-b881-5235951602c0","WESCOM CREDIT UNION","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,19600,48850,TRUE,"Pasadena","CA","91101"
"WESCOM CREDIT UNION (ADMIN)","org_rg_10288","org_rg_10288","1179d625-4602-4ba3-b881-5235951602c0",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,17,4187.26,48850,FALSE,"Pasadena","CA","91101"
"WESCOM CREDIT UNION (INDEPENDENT EXPENDITURE ACCOUNT)","org_rg_10288","org_rg_10288","1179d625-4602-4ba3-b881-5235951602c0","WESCOM CREDIT UNION","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,5,29250,48850,TRUE,"Pasadena","CA","91101"
"SETTON PISTACHIO OF TERRA BELLA","org_rg_10813","org_rg_10813","7d20cdbe-38c3-447d-8cb8-3e1e61455654",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,2500,27500,TRUE,"Commack","NY","11725"
"SETTON PISTACHIO OF TERRA BELLA, INC.","org_rg_10813","org_rg_10813","7d20cdbe-38c3-447d-8cb8-3e1e61455654",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,25000,27500,TRUE,"Terra Bella","CA","93270"
"A AND A PROPERTY MANAGEMENT","org_rg_10843","org_rg_10843","e1d3a4cc-a9b4-4ce9-85fd-c95fd16e9d54",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,512,23294,TRUE,"Fresno","CA","93704"
