pac_id,pac_name,industry,amount,total_received,pct_of_total
1478172,Sabrina Cervantes for Secretary of State 2030,80,35025.411913101256,744815.37,0.04702562987267738
1478172,Sabrina Cervantes for Secretary of State 2030,99,34166.69343844327,744815.37,0.04587270189985911
1478172,Sabrina Cervantes for Secretary of State 2030,40,34015.013018154044,744815.37,0.0456690535510217
1478172,Sabrina Cervantes for Secretary of State 2030,60,31610.01168148254,744815.37,0.04244006361131154
1478172,Sabrina Cervantes for Secretary of State 2030,52,25893.00279971247,744815.37,0.03476432394206966
1478172,Sabrina Cervantes for Secretary of State 2030,100,25784.055150819135,744815.37,0.034618049236576756
1478172,Sabrina Cervantes for Secretary of State 2030,20,21323.22,744815.37,0.028628866775399657
1478172,Sabrina Cervantes for Secretary of State 2030,21,19788,744815.37,0.026567657968712435
1478172,Sabrina Cervantes for Secretary of State 2030,70,17700,744815.37,0.023764278656064793
1478172,Sabrina Cervantes for Secretary of State 2030,92,10943.59377792401,744815.37,0.014693028928664576
1478172,Sabrina Cervantes for Secretary of State 2030,76,6426.357863214107,744815.37,0.008628121977684358
1478172,Sabrina Cervantes for Secretary of State 2030,50,5869.8818939804205,744815.37,0.007880989209420344
1478537,LOW FOR STATE CONTROLLER 2030; EVAN,90,340,340,1
1479934,SMART JUSTICE AMERICA ACTION FUND (FEDERAL IDNUMBER C00889832),99,184296.24,184296.24,1
1480805,"Californians for Responsible Artificial Intelligence, Sponsored by Encode AI Corporation",79,184015.5,272415.5,0.6754957041724865
1480805,"Californians for Responsible Artificial Intelligence, Sponsored by Encode AI Corporation",100,29400,272415.5,0.10792337440417303
1480805,"Californians for Responsible Artificial Intelligence, Sponsored by Encode AI Corporation",80,19600,272415.5,0.07194891626944869
1480805,"Californians for Responsible Artificial Intelligence, Sponsored by Encode AI Corporation",50,14800,272415.5,0.054328773509583705
1480805,"Californians for Responsible Artificial Intelligence, Sponsored by Encode AI Corporation",60,14800,272415.5,0.054328773509583705
1480805,"Californians for Responsible Artificial Intelligence, Sponsored by Encode AI Corporation",52,9800,272415.5,0.035974458134724344
1483175,NA,50,415000,415000,1
1483803,"Democratic Action, Sponsored by Democratic Governors Association",99,11004728.68,11004728.68,1
1485004,CALIFORNIA HYDROGEN BUSINESS COUNCIL PAC,20,42300,43000,0.9837209302325581
1485004,CALIFORNIA HYDROGEN BUSINESS COUNCIL PAC,21,700,43000,0.01627906976744186
1486767,NA,79,106500000,138026201.51,0.7715926312170815
1486767,NA,52,18500000,138026201.51,0.13403252279357752
1486767,NA,100,10526176.51,138026201.51,0.07626216178409705
1486767,NA,31-33,2500000,138026201.51,0.018112503080213182
1486767,NA,99,25,138026201.51,1.8112503080213182e-7
1488101,NA,100,50000,50000,1
1488423,"CALIFORNIANS FOR A MORE TRANSPARENT AND EFFECTIVE GOVERNMENT, SPONSORED BY BUILDING A BETTER CALIFORNIA",79,44945270.768395,58276335.92,0.7712439373349503
1488423,"CALIFORNIANS FOR A MORE TRANSPARENT AND EFFECTIVE GOVERNMENT, SPONSORED BY BUILDING A BETTER CALIFORNIA",52,7807394.452725891,58276335.92,0.13397195155583644
1488423,"CALIFORNIANS FOR A MORE TRANSPARENT AND EFFECTIVE GOVERNMENT, SPONSORED BY BUILDING A BETTER CALIFORNIA",100,4442270.923923653,58276335.92,0.07622769780896775
1488423,"CALIFORNIANS FOR A MORE TRANSPARENT AND EFFECTIVE GOVERNMENT, SPONSORED BY BUILDING A BETTER CALIFORNIA",31-33,1055053.304422418,58276335.92,0.018104317777815737
1488423,"CALIFORNIANS FOR A MORE TRANSPARENT AND EFFECTIVE GOVERNMENT, SPONSORED BY BUILDING A BETTER CALIFORNIA",99,26346.470533044223,58276335.92,4.520955224297537e-4
1488590,NA,40,500000,500000,1
1489012,David Alvarez for Assembly 2026,90,4581.33359074742,25000,0.18325334362989681
1489012,David Alvarez for Assembly 2026,77,4453.01293467976,25000,0.17812051738719042
1489012,David Alvarez for Assembly 2026,31-33,4059.8336327252127,25000,0.1623933453090085
1489012,David Alvarez for Assembly 2026,20,2362.1524021928176,25000,0.0944860960877127
1489012,David Alvarez for Assembly 2026,60,2047.204433767098,25000,0.08188817735068392
1489012,David Alvarez for Assembly 2026,21,1952.422154281696,25000,0.07809688617126784
1489012,David Alvarez for Assembly 2026,40,1474.5039128514986,25000,0.058980156514059946
1489012,David Alvarez for Assembly 2026,79,955.7018547063026,25000,0.0382280741882521
1489012,David Alvarez for Assembly 2026,99,591.2838949408113,25000,0.02365135579763245
1489012,David Alvarez for Assembly 2026,92a,544.8934842132453,25000,0.021795739368529812
1489012,David Alvarez for Assembly 2026,80,455.38279756042283,25000,0.018215311902416913
1489012,David Alvarez for Assembly 2026,50,443.7527320673403,25000,0.01775010928269361
1489012,David Alvarez for Assembly 2026,52,326.51100135264124,25000,0.01306044005410565
1489012,David Alvarez for Assembly 2026,100,322.83017056195683,25000,0.012913206822478273
1489012,David Alvarez for Assembly 2026,76,174.22643180846427,25000,0.006969057272338571
1489012,David Alvarez for Assembly 2026,11,165.84182374626639,25000,0.006633672949850656
1489012,David Alvarez for Assembly 2026,92,76.60296114894601,25000,0.0030641184459578403
1489012,David Alvarez for Assembly 2026,70,12.509786648096107,25000,5.003914659238443e-4
1490064,NA,79,209800,403021,0.5205684071053369
1490064,NA,52,119800,403021,0.2972549817503306
1490064,NA,100,50000,403021,0.12406301408611461
1490064,NA,99,23421,403021,0.05811359705821781
1490566,Californians for Local Affordable Solar and Storage (CLASS) PAC,20,44200,44200,1
1491712,"Road Sprinkler Fitters Local Union No. 669, UA, AFL-CIO PAC (Fed PAC ID #C00468801)",77,44669.36,44669.36,1
1452790,Fabian Nunez for State Treasurer 2026,90,NA,NA,1
1435181,Stern for Senate 2024,90,NA,NA,1
1456636,Eloise Reyes for Senate 2024,90,NA,NA,1
1358723,Laborers Pacific Southwest Regional Organizing Coalition PAC,77,NA,NA,1
1475565,Dr. Angelo Farooq for Riverside County Supervisor 2028,90,NA,NA,1
1455363,Dario Frommer for Controller 2026,90,NA,NA,1
1059236,Marin Professional Firefighters Political Action Committee,77,NA,NA,1
1018385,Laborers' Local 1184 Political Campaign Fund,77,NA,NA,1
1298011,Sprinkler Fitters & Apprentices Local 483 Statewide PAC,77,NA,NA,1
1066113,"Richmond Police Officers Association PAC, Sponsored by Richmond Police Officers Association",77,NA,NA,1
1262838,United Association of Journeymen & Apprentices of the U.S. & Canada Local 447 Federal PAC (Fed PAC ID # C00320218),77,NA,NA,1
1043305,United Association Political Action Fund,77,NA,NA,1
1299419,Rancho Cucamonga Professional Firefighters Association - IAFF Local 2274 PAC,77,NA,NA,1
1413981,Re-Elect Eleni Kounalakis for Lieutenant Governor 2022,90,NA,NA,1
1019977,Sacramento Area Fire Fighters Local 522 Political Action Committee,77,NA,NA,1
1456932,Sharon Quirk-Silva for Assembly 2024,90,NA,NA,1
1221924,Chula Vista Firefighters Local 2180 PAC,77,NA,NA,1
1400117,Eureka Political Action Committee (fed PAC ID #c00390161),99,NA,NA,1
1492717,Government That Works PAC (FED PAC ID#C00915595),99,NA,NA,1
1445004,Mike Gatto for Lt. Governor 2026,90,NA,NA,1
1240437,ARROWHEAD CREDIT UNION,52,NA,NA,1
1240437,ARROWHEAD CREDIT UNION,52,NA,NA,1
1012312,"FOUNDATION HEALTH SYSTEMS, INC., AND ITS AFFILIATE HEALTH NET",60,NA,NA,1
1012312,"FOUNDATION HEALTH SYSTEMS, INC., AND ITS AFFILIATE HEALTH NET",60,NA,NA,1
1011327,"SEMPRA ""FORMERLY SEMPRA ENERGY""",20,NA,NA,1
1011327,"SEMPRA ""FORMERLY SEMPRA ENERGY""",20,NA,NA,1
1007720,AT&T SERVICES INC. AND ITS AFFILIATES,20,NA,NA,1
1007720,AT&T SERVICES INC. AND ITS AFFILIATES,20,NA,NA,1
1007720,AT&T SERVICES INC. AND ITS AFFILIATES,20,NA,NA,1
1011621,VERIZON COMMUNICATIONS INC. AND ITS AFFILIATES,20,NA,NA,1
1011621,VERIZON COMMUNICATIONS INC. AND ITS AFFILIATES,20,NA,NA,1
1479794,CHAVEZ-LOPEZ FOR CITY COUNCIL 2025; WORKING FAMILIES IN SUPPORT OF GABBY,90,NA,NA,1
1329702,VERES FOR LA COMMUNITY COLLEGE TRUSTEE 2026; STEVE,90,NA,NA,1
1443600,VARGAS FOR COUNTY SUPERVISOR 2024; NORA,90,NA,NA,1
1447361,DALY FOR INSURANCE COMMISSIONER 2026,90,NA,NA,1
1052012,CHINO VALLEY PROFESSIONAL FIREFIGHTERS PAC,77,NA,NA,1
1010229,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,60,NA,NA,1
1010229,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,60,NA,NA,1
1473273,SHETTY FOR SAN RAMON CITY COUNCIL - 2024; VASANTH,90,NA,NA,1
1386983,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13,77,NA,NA,1
1488229,SAMMONS ENTERPRISES INC. POLITICAL ACTION COMMITTEE (FED PAC ID #C00388777),50,NA,NA,1
1431455,LOCKEED MARTIN CORPORATION EMPLOYEES' PAC,92,NA,NA,1
1008988,TEJON RANCH COMPANY,11,NA,NA,1
1008988,TEJON RANCH COMPANY,11,NA,NA,1
1434027,"ZILLOW GROUP, INC.",79,NA,NA,1
1434027,"ZILLOW GROUP, INC.",79,NA,NA,1
1446747,REFORM CALIFORNIA VOTER GUIDE,99,NA,NA,1
1070610,SANTA CLARA COUNTY PEACE OFFICERS' ASSOCIATION SMALL CONTRIBUTOR COMMITTEE,92,NA,NA,1
1235352,EQUITY RESIDENTIAL MANAGEMENT CORP.,40,NA,NA,1
1235352,EQUITY RESIDENTIAL MANAGEMENT CORP.,40,NA,NA,1
1288733,"WORKING CALIFORNIANS, SPONSORED BY INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 18WORKING CALIFORNIANS TO SUPPORT",77,NA,NA,1
1036765,SAN FRANCISCO APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE SPONSORED BY THE SAN FRANCISCO APARTMENT ASSOCIATION,40,NA,NA,1
1413944,"POWERING CALIFORNIA'S FUTURE, SPONSORED BY EDISON INTERNATIONAL",20,NA,NA,1
1464642,MACEDO FOR ASSEMBLY 2024; ALEXANDRA,90,NA,NA,1
