entity_name,canonical_name,entity_id,Contributor.ID,review_group_id,to_add_status,confirmed_link,flag,entity_status,confirmed,conflicting_contributor_ids,is_conflict,n_contributions,link_methods,total_amount,max_single_recipient,city,state,zip,notes
MARINE CLERKS ILWU LOCAL 63- PAC,MARINE CLERKS INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 63,b7b2065e-b860-43d3-b082-d9c7cda36118,1223277,org_rg_147_e,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,same_contributor_id,5500,693059.4,San Pedro | SAN PEDRO,CA,90731 | 90731-2752,
MARINE CLERKS ILWU LOCAL 63- PAC SMALL CONTRIBUTOR COMMITTEE,MARINE CLERKS INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 63,b7b2065e-b860-43d3-b082-d9c7cda36118,1223277,org_rg_147_e,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge | same_contributor_id,1000,693059.4,San Pedro,CA,90731,
MARINE CLERKS PAC LOCAL 63 ILWU,MARINE CLERKS INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 63,b7b2065e-b860-43d3-b082-d9c7cda36118,NA,org_rg_147_e,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,1500,693059.4,San Pedro,CA,90731,
MARINE CLERKS POLITICAL ACTION COMMITTEE LOCAL 63 ILWU,MARINE CLERKS INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 63,b7b2065e-b860-43d3-b082-d9c7cda36118,1223277,org_rg_147_e,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,same_contributor_id,1500,693059.4,San Pedro,CA,90731,
NORTHERN CALIFORNIA DISTRICT COUNCIL ILWU,NA,c25add21-9c51-456f-9f2b-265e696ab589,NA,org_rg_147_f,don't add,no,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,500,693059.4,San Francisco,CA,94109,
IBEW 302 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 302,7982f64f-ea81-40ec-b7f5-8ead39c41868,840975,org_rg_15_a,add to map,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,2500,369287.9,Martinez,CA,94553,
IBEW 332 EDUCATION FUND SPONSORED BY INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332 SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332,a4aa5814-a7ab-42f6-b316-08e6c1d48095,1298069,org_rg_15_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,exact_name_v1 | exact_name_v1 | map1_bridge,17700,369287.9,San Jose,CA,95125,
IBEW LOCAL 332,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332,a4aa5814-a7ab-42f6-b316-08e6c1d48095,NA,org_rg_15_b,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,18,exact_name_v1 | exact_name_v1 | map1_bridge,369287.9,369287.9,SAN JOSE,CA,95125,
IBEW LOCAL 1245 POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245,71da9155-d8e9-41d7-bb87-126e9b89cd2d,742993,org_rg_15_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,15000,369287.9,Vacaville,CA,95696-2547,
IBEW LOCAL UNION 1245,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245,71da9155-d8e9-41d7-bb87-126e9b89cd2d,742993,org_rg_15_c,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge | same_contributor_id,2500,369287.9,Vacaville,CA,95696,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION 1245 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245,71da9155-d8e9-41d7-bb87-126e9b89cd2d,742993,org_rg_15_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,10000,369287.9,Vacaville,CA,95687,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION 1245 SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245,71da9155-d8e9-41d7-bb87-126e9b89cd2d,742993,org_rg_15_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,3000,369287.9,Vacaville,CA,95687,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 1245,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245,71da9155-d8e9-41d7-bb87-126e9b89cd2d,NA,org_rg_15_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,12500,369287.9,Vacaville,CA,95687,
IBEW LOCAL 18,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18,56eca98c-74f0-4335-acb0-3110d5d1df61,NA,org_rg_15_d,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,14,exact_name_v1 | exact_name_v1 | map1_bridge,16410.4,369287.9,Los Angeles,CA,90004-4340,
IBEW LOCAL 18 WATER & POWER DEFENSE LEAGUE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18,56eca98c-74f0-4335-acb0-3110d5d1df61,744817,org_rg_15_d,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,20000,369287.9,Los Angeles,CA,90004,
IBEW LOCAL 6 POLITICAL ACCOUNT,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 6,93326e1e-44b8-4d4f-bf46-57fe85ce7d1b,921730,org_rg_15_e,in existing map,no,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,10000,369287.9,San Francisco,CA,94117-3515,
IBEW LOCAL 684 PAC,NA,11a64a4b-926a-4447-8563-a3582db7d8d7,1309647,org_rg_15_f,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,1000,369287.9,Long Beach,CA,90802-5054,
IBEW PAC EDUCATIONAL FUND (FEC ID #C00027342),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,955473d1-c58c-48b9-adc7-58720b3cf513,NA,org_rg_15_g,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,-9100,369287.9,Washington,DC,20001,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,955473d1-c58c-48b9-adc7-58720b3cf513,NA,org_rg_15_g,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,internal_fuzzy+map1_bridge | map1_bridge,34200,369287.9,Washington,DC,20001-3886,
INTERNATIONAL BROTHERHOOD OF ELECTRICA WORKES LOCAL 569,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 569,4e2eda30-9690-49f1-8626-b468e9c31102,1342714,org_rg_15_h,add to map,no,,adding_to_existing,FALSE,TRUE,FALSE,1,internal_fuzzy,9800,369287.9,Long Beach,CA,90802,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS AFFILIATED WITH A.F.L.-C.I.O. PAC LOCAL UNION NO. 11,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11,abe62467-94cf-4b01-a3ce-779164eaf832,822725,org_rg_15_i,add to map,uncertain,,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,5000,369287.9,Pasadena,CA,91101,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11,abe62467-94cf-4b01-a3ce-779164eaf832,822725,org_rg_15_i,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge | same_contributor_id,5000,369287.9,Pasadena,CA,91101,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11,abe62467-94cf-4b01-a3ce-779164eaf832,822725,org_rg_15_i,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,15000,369287.9,Pasadena,CA,91101,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11,abe62467-94cf-4b01-a3ce-779164eaf832,822725,org_rg_15_i,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,map1_bridge | same_contributor_id | same_contributor_id,10000,369287.9,Pasadena,CA,91101,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO.11 POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11,abe62467-94cf-4b01-a3ce-779164eaf832,822725,org_rg_15_i,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,5000,369287.9,PASADENA,CA,91101,
"LOCAL UNION 11, INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS",INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11,abe62467-94cf-4b01-a3ce-779164eaf832,NA,org_rg_15_i,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,internal_fuzzy,5000,369287.9,Pasadena,CA,91101,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595,a4e8d0a5-a4f5-433e-8950-756609ad3f3c,1273532,org_rg_15_j,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,internal_fuzzy+map1_bridge | map1_bridge,3000,369287.9,Sacramento,CA,95814,
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION NO. 100,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 100,85908829-c498-4462-93c1-ff53f652f0ad,NA,org_rg_15_k,add to map,no,,adding_to_existing,FALSE,TRUE,FALSE,1,internal_fuzzy | map1_bridge,1442.26,369287.9,Fresno,CA,93727-,
CALIFORNIA APPLICANTS' ATTORNEYS ASSOCIATION,CALIFORNIA APPLICANTS ATTORNEYS ASSOCIATION,054b2e09-2483-4d05-a73d-cef4cd89a7cf,NA,org_rg_1571,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,18,exact_name_v1 | exact_name_v1 | map1_bridge,20916.15,39200,Sacramento,CA,95814,
CALIFORNIA APPLICANTS' ATTORNEYS ASSOCIATION PAC,CALIFORNIA APPLICANTS ATTORNEYS ASSOCIATION,054b2e09-2483-4d05-a73d-cef4cd89a7cf,746189,org_rg_1571,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,3,exact_name_v1 | exact_name_v1 | map1_bridge,47600,39200,Sacramento,CA,95815 | 95815-4415,
CALIFORNIA APPLICANTS' ATTORNEYS ASSOCIATION SCC,CALIFORNIA APPLICANTS ATTORNEYS ASSOCIATION,054b2e09-2483-4d05-a73d-cef4cd89a7cf,1233793,org_rg_1571,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,1600,39200,Sacramento,CA,95815,
CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS,CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS,fee96970-a821-4977-8909-1d458e7424d0,NA,org_rg_16_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,19,exact_name_v1 | exact_name_v1 | map1_bridge,23256.73,133456.73,Sacramento,CA,95814,
CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS PAC,CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS,fee96970-a821-4977-8909-1d458e7424d0,1237671,org_rg_16_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,7900,133456.73,Sacramento,CA,95814,
CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS PAC SMALL CONTRIBUTOR COMMITTEE,CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS,fee96970-a821-4977-8909-1d458e7424d0,1237671,org_rg_16_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,4,map1_bridge | same_contributor_id | same_contributor_id,19700,133456.73,Sacramento,CA,95814,
CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS POLITICAL ACTION COMMITTEE,CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS,fee96970-a821-4977-8909-1d458e7424d0,1237671,org_rg_16_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,map1_bridge | same_contributor_id | same_contributor_id,43700,133456.73,Sacramento,CA,95814 | 95814-3970,
INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12,8e628086-3eeb-46ed-94a1-4fc5184d2ca6,743030,org_rg_16_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,6000,133456.73,Pasadena,CA,91103,
OPERATING ENGINEERS LOCAL UNION NO. 12 POLITICAL FUND,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12,8e628086-3eeb-46ed-94a1-4fc5184d2ca6,743030,org_rg_16_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,4,map1_bridge | same_contributor_id | same_contributor_id,46200,133456.73,Pasadena,CA,91103 | 91103-3839,
OPERATING ENGINEERS LOCAL UNION NO. 12 POLITICAL FUND SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 12,8e628086-3eeb-46ed-94a1-4fc5184d2ca6,743030,org_rg_16_b,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge | same_contributor_id,3000,133456.73,Pasadena,CA,91103,
INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL UNION NO. 3 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 3,770a4c69-ac91-473c-a6e1-e54b8c871922,NA,org_rg_16_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,26,exact_name_v1 | exact_name_v1 | map1_bridge,110200,133456.73,Concord,CA,94519,
OPERATING ENGINEERS 3 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 3,770a4c69-ac91-473c-a6e1-e54b8c871922,981697,org_rg_16_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,3,same_contributor_id,17300,133456.73,Concord,CA,94519,
OPERATING ENGINEERS LOCAL NO. 3 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 3,770a4c69-ac91-473c-a6e1-e54b8c871922,981697,org_rg_16_c,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,25000,133456.73,Concord,CA,94519,
OPERATING ENGINEERS LOCAL UNION 3 STATEWIDE PAC,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 3,770a4c69-ac91-473c-a6e1-e54b8c871922,981697,org_rg_16_c,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge | same_contributor_id,39200,133456.73,Concord,CA,94519-2731,
OPERATING ENGINEERS LOCAL UNION 3 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 3,770a4c69-ac91-473c-a6e1-e54b8c871922,981697,org_rg_16_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,3,map1_bridge | same_contributor_id | same_contributor_id,30500,133456.73,Concord,CA,94519,
CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES,CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES,fc910826-b2f3-41b6-8cfd-e037be02f429,NA,org_rg_173_a,add to map,yes,,new_entity,FALSE,TRUE,FALSE,20,exact_name_v1 | exact_name_v1 | map1_bridge,39522.96,250000,Sacramento | SACRAMENTO,CA,95814,
CCSA ADVOCATES FOR GREAT PUBLIC SCHOOLS,CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES,fc910826-b2f3-41b6-8cfd-e037be02f429,1392154,org_rg_173_a,add to map,yes,,new_entity,FALSE,TRUE,FALSE,4,exact_name_v1 | exact_name_v1 | map1_bridge,10500,250000,San Rafael,CA,94901 | 94901-5594,
"CHARTER PUBLIC SCHOOL PAC, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",CHARTER PUBLIC SCHOOLS PAC,9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665,1302433,org_rg_173_b,add to map,yes,,new_entity,FALSE,TRUE,FALSE,1,same_contributor_id,1500,250000,Sacramento,CA,95814,
CHARTER PUBLIC SCHOOLS PAC,CHARTER PUBLIC SCHOOLS PAC,9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665,1302433,org_rg_173_b,add to map,yes,,new_entity,FALSE,TRUE,FALSE,6,same_contributor_id,63000,250000,Sacramento,CA,95814,
"CHARTER PUBLIC SCHOOLS PAC, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",CHARTER PUBLIC SCHOOLS PAC,9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665,1302433,org_rg_173_b,add to map,yes,,new_entity,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,1600,250000,Sacramento,CA,95814,
CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE,CHARTER PUBLIC SCHOOLS PAC,9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665,1302433,org_rg_173_b,add to map,yes,,new_entity,FALSE,TRUE,FALSE,1,same_contributor_id,250000,250000,Sacramento,CA,95814,
"CHARTER PUBLIC SCHOOLS POLITICAL ACTION COMMITTEE, SPONSORED BY CALIFORNIA CHARTER SCHOOLS ASSOCIATION ADVOCATES",CHARTER PUBLIC SCHOOLS PAC,9f5c7a87-9ae5-45f8-ac43-90dd8fcf9665,1302433,org_rg_173_b,add to map,yes,,new_entity,FALSE,TRUE,FALSE,9,map1_bridge | same_contributor_id | same_contributor_id,52000,250000,Sacramento | SACRAMENTO,CA,95814 | 95814-4402 | 95814-4439,
PERSONAL INSURANCE FEDERATION AGENTS & EMPLOYEES SMALL CONTRIBUTOR COMMITTEE,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,910256,org_rg_186,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,125000,5.00E+05,Sacramento,CA,95814,"diff PAC ID, mostly the same entity?"
PERSONAL INSURANCE FEDERATION OF CA AGENTS & EMPLOYEES PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_186,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,21,map1_bridge | same_contributor_id | same_contributor_id,411415,5.00E+05,Sacramento | SACRAMENTO,CA,95814,
PERSONAL INSURANCE FEDERATION OF CALIFORNIA,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,NA,org_rg_186,name is already canonical,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,15,exact_name_v1 | exact_name_v1 | map1_bridge,24108.55,5.00E+05,SACRAMENTO,CA,95814,
PERSONAL INSURANCE FEDERATION OF CALIFORNIA AGENTS & EMPLOYEES PAC,PERSONAL INSURANCE FEDERATION OF CALIFORNIA,74ac9fa2-63d6-434f-858c-9ef1a5e05fb2,1338487,org_rg_186,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,3,map1_bridge | same_contributor_id | same_contributor_id,4500,5.00E+05,Sacramento,CA,95814,
INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES LEGISLATIVE EDUCATIONAL COMMITTEE (MPO),INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES,d2cd4ef5-2b6a-4b3d-a91b-fdc7740a8bea,1414164,org_rg_211_a,add to map,yes,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,5,map1_bridge | same_contributor_id | same_contributor_id,9000,250000,Hanover | HANOVER,MD,21076,
INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATION COMMITTEE,INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES,d2cd4ef5-2b6a-4b3d-a91b-fdc7740a8bea,1414164,org_rg_211_a,add to map,yes,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,3000,250000,Hanover,MD,21076,
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES (IUPAT) LEGISLATIVE EDUCATIONAL COMMITTEE (MPO),INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES,d2cd4ef5-2b6a-4b3d-a91b-fdc7740a8bea,1414164,org_rg_211_a,add to map,yes,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,3000,250000,Hanover,MD,21076,
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES (IUPAT) POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATIONAL COMMITTEE (MPO),INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES,d2cd4ef5-2b6a-4b3d-a91b-fdc7740a8bea,1414164,org_rg_211_a,add to map,yes,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge | same_contributor_id,3000,250000,Hanover,MD,21076,
IUPAT POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATION CMT.,INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES,d2cd4ef5-2b6a-4b3d-a91b-fdc7740a8bea,1282936,org_rg_211_a,add to map,yes,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,3000,250000,Hanover,MD,21076,"Major donor id, others are recipient committee id"
IUPAT POLITICAL ACTION TOGETHER LEGISLATIVE EDUCATION COMMITTEE,INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES,d2cd4ef5-2b6a-4b3d-a91b-fdc7740a8bea,NA,org_rg_211_a,in existing map,yes,more than one canonical name,adding_to_existing,TRUE,TRUE,FALSE,1,internal_fuzzy+map1_bridge | map1_bridge,3000,250000,Hanover,MD,21076,
IUPAT POLITICAL ACTION TOGTHER LEGISLATIVE EDUCATION COMMITTEE,INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES,d2cd4ef5-2b6a-4b3d-a91b-fdc7740a8bea,NA,org_rg_211_a,add to map,yes,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,1,internal_fuzzy+map1_bridge | map1_bridge,3000,250000,Hanover,MD,21076,
PAINTERS AND ALLIED TRADES DISTRICT COUNCIL NO. 36 POLITICAL ACTION COMMITTEE,NA,e5d6c9c4-9bfc-4ecb-a698-e89b43adfc99,743641,org_rg_211_b,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,8000,250000,Monterey Park,CA,91754-7604,
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES DISTRICT COUNCIL 16,NA,71ca2ebf-9bbe-4173-a463-dac616f99d3c,NA,org_rg_211_c,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,250000,250000,Livermore,CA,94551,
LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL,LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL,1088191d-9747-4271-a152-9cd10335abda,822029,org_rg_22_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge | same_contributor_id,2500,59200,Los Angeles,CA,90026,
LOS ANGELES COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL,LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL,1088191d-9747-4271-a152-9cd10335abda,822029,org_rg_22_a,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,5,map1_bridge | same_contributor_id | same_contributor_id,9466.74,59200,Los Angeles,CA,90026-5733,"id is the same, but whether it only lists LA or also OC differs"
LOS ANGELES COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL - POLITICAL ACTION COMMITTEE,LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL,1088191d-9747-4271-a152-9cd10335abda,822029,org_rg_22_a,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge | same_contributor_id,20000,59200,Los Angeles,CA,90026-5733,
LOS ANGELES COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL PAC SMALL CONTRIBUTOR COMMITTEE,LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL,1088191d-9747-4271-a152-9cd10335abda,822029,org_rg_22_a,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge | same_contributor_id,5000,59200,Los Angeles,CA,90026,
LOS ANGELES/ORANGE COUNTIES BUILDING AND CONSTRUCTION TRADES COUNCIL PAC,LOS ANGELES / ORANGE COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL,1088191d-9747-4271-a152-9cd10335abda,822029,org_rg_22_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,5500,59200,Los Angeles,CA,90026,
NORTH BAY BUILDING & CONSTRUCTION TRADES COUNCIL LET'S BUILD RESPONSIBLY,NA,63d93c91-16a4-4b4c-b9af-944a7c5141f5,900667,org_rg_22_c,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,1000,59200,Santa Rosa,CA,95403,
SAN JOAQUIN COUNTY BUILDING AND CONSTRUCTION TRADES COUNCIL,NA,db75c112-1a39-4fc6-9fa5-695056b1b7d8,890345,org_rg_22_d,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,3500,59200,Stockton,CA,95215,
SANTA CLARA & SAN BENITO COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL PAC,SANTA CLARA & SAN BENITO COUNTIES BUILDING & CONSTRUCTION TRADES COUNCIL,56596daa-a76f-4ea9-ba2e-d23f5470f00a,743618,org_rg_22_e,add to map,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,1000,59200,San Jose,CA,95125,
